sla_compliance,avg_cost,churn,max_latency,avg_latency,p95_latency,p99_latency,severity,cpu_util,reward,pattern,reaction_time,over_provisioning,under_provisioning,settling_time,action_entropy,replica_fairness,composite,agent,seed,seed_idx,episode_idx
95.0,1.1249459502894688,28,257957.7977368587,3544.809388420755,11896.63849115649,84470.08122645378,70505.92023696486,0.2662694911666163,-98.19,noisy,0.8571428571428571,5.402376965449956,0.041666666666666664,6.0,0.5213787921613037,0.969124628288728,0.6096569613157933,RL-PPO,1001,0,1
99.16666666666667,0.7065898940441073,28,1693.555901999064,23.945134046200362,13.252427767645258,14.734199421598088,1493.555901999064,0.24527770521232137,-42.65,noisy,1.0,6.310597374876742,0.03333333333333333,1.0,0.47397752487758066,0.953475760197379,0.952302645607097,RL-PPO,1002,0,2
95.83333333333334,0.7754699769514751,28,70235.9786580225,1221.5279515995342,14.082304172901846,48993.16068491005,28883.29356203328,0.19796569923375826,-73.04138263995995,noisy,11.052631578947368,7.904782601657602,0.03333333333333333,4.0,0.6290825327341625,0.9388187959467514,0.8826512997809166,RL-PPO,1003,0,3
97.5,0.588178062494233,28,34913.39991119545,480.305130012165,14.164601779534173,16813.65618840839,18631.412676998178,0.20324098504340024,-59.05,noisy,6.833333333333333,6.583027805527806,0.025,6.0,0.47397752487758066,0.9521136936604563,0.9875,RL-PPO,1004,0,4
96.66666666666667,1.3472732714850002,28,65816.72058286889,1153.99519776128,14.738106815667965,45211.00422788294,34134.30015802642,0.21723686640408094,-74.63,noisy,2.2,6.951754148629149,0.025,3.0,0.47397752487758066,0.9576156795416004,0.48333333333333334,RL-PPO,2000,1,0
96.66666666666667,1.33628287844143,28,62897.98766913196,913.4275552596313,14.86535285656827,24283.191761190898,26909.665731111647,0.2250842003493005,-72.87,noisy,3.75,6.748725335122393,0.025,3.0,0.5970628065413699,0.9463827492348178,0.48333333333333334,RL-PPO,2001,1,1
100.0,0.5579713956124694,23,17.09266079648013,10.23950149782796,13.456524199146452,14.986843505979827,0.0,0.2429483988000842,-16.23,noisy,11.346153846153847,5.617684040496541,0.0,,0.35335933502142136,0.9256104335908132,1.0,RL-PPO,2002,1,2
100.0,0.5875230664671093,27,16.741920416362863,10.313009514253189,13.268685243494307,16.34579980174038,0.0,0.22378525646138123,-23.06,noisy,10.030303030303031,6.475496196341784,0.0,,0.47397752487758066,0.9277279287193324,1.0,RL-PPO,2003,1,3
98.33333333333333,1.0131725479359968,28,12606.887960001224,154.262015078255,13.66959427207807,4718.410843825235,8462.64940191323,0.23953536543528733,-52.21,noisy,3.7857142857142856,6.824284331568815,0.025,2.0,0.601496714671699,0.9549459559584645,0.7123031682543615,RL-PPO,2004,1,4
96.66666666666667,0.9707327580788245,28,66839.27952597101,1011.6467975177213,14.520107556880824,19724.296157372977,29868.65322564883,0.24521341403541472,-70.17,noisy,15.91891891891892,5.841783365055424,0.025,6.0,0.6108251769947302,0.9590979329261071,0.736615827118853,RL-PPO,3000,2,0
